vehicle_count,avg_speed,traffic_density,weather,target
137,106.3,0.9,2,1
223,106.5,0.9,2,1
302,106.7,0.9,2,0
274,106.8,0.9,2,0
280,107.1,0.9,2,0
273,107.1,0.4,2,0
276,107.2,0.9,2,0
292,107.4,0.9,2,0
309,107.3,0.9,2,1
287,107.3,0.9,2,1
244,107.3,0.9,2,1
199,107.1,0.9,2,1
171,107.1,0.9,2,0
142,107.1,0.9,2,0
116,107.1,0.9,2,0
67,107.1,0.9,2,0
36,107.1,0.4,2,0
21,107.1,0.01,2,0
18,107.1,0.9,2,0
23,107.1,0.75,2,0
62,107.1,0.4,2,0
196,107.1,0.75,2,0
374,107.1,0.4,2,0
426,107.1,0.01,2,1
346,107.1,0.75,2,1
337,107.2,0.75,2,1
309,107.6,0.9,2,0
312,108.1,0.01,2,0
334,108.4,0.75,2,0
330,108.6,0.9,2,0
356,108.7,0.9,2,0
402,108.8,0.01,1,0
447,109.0,0.9,2,1
413,109.0,0.9,2,1
305,109.1,0.9,2,1
211,109.3,0.75,2,1
165,109.6,0.9,2,0
146,109.6,0.75,2,0
107,109.2,0.01,1,0
73,109.2,0.01,1,0
41,108.8,0.01,1,0
25,108.8,0.01,1,0
19,108.8,0.4,2,0
25,109.0,0.4,2,0
60,108.9,0.01,3,0
204,108.7,0.01,1,0
397,108.5,0.01,1,0
432,108.2,0.2,2,1
398,108.1,0.4,2,1
352,108.1,0.75,2,1
325,108.4,0.4,2,0
342,108.4,0.75,2,0
352,108.6,0.75,2,0
343,108.5,0.75,2,0
370,108.6,0.75,2,0
402,108.3,0.75,2,0
459,108.3,0.75,2,1
409,108.0,0.75,2,1
301,107.6,0.4,2,1
228,107.4,0.05,1,1
192,107.1,0.75,2,0
169,107.1,0.75,2,0
131,106.8,0.01,1,0
79,106.6,0.01,1,0
44,106.6,0.01,1,0
29,106.4,0.01,1,0
21,106.3,0.01,1,0
26,106.2,0.01,1,0
62,106.0,0.75,2,0
203,105.8,0.75,2,0
401,105.7,0.75,2,0
450,105.6,0.75,2,1
391,105.6,0.9,2,1
369,105.5,0.9,2,1
337,105.6,0.9,2,0
350,105.7,0.9,2,0
350,105.7,0.9,2,0
328,105.7,0.9,4,0
345,105.6,0.9,4,0
381,105.5,0.9,4,0
438,105.6,0.9,4,1
387,105.6,0.9,4,1
300,105.6,0.9,4,1
224,105.7,0.9,2,1
182,105.7,0.9,2,0
174,105.7,0.9,2,0
132,105.7,0.9,2,0
83,105.7,0.9,2,0
43,105.7,0.9,2,0
27,105.8,0.9,2,0
19,105.8,0.9,2,0
26,105.8,0.9,2,0
62,105.8,0.9,2,0
197,105.8,0.9,2,0
379,105.9,0.9,2,0
404,105.9,0.9,2,1
365,105.9,0.9,2,1
342,105.8,0.75,2,1
329,105.9,0.75,2,0
339,106.1,0.75,4,0
353,106.2,0.9,4,0
353,106.3,0.01,4,0
377,106.4,0.75,4,0
405,106.5,0.75,4,0
450,106.5,0.9,4,1
407,106.5,0.9,4,1
311,106.5,0.9,4,1
223,106.4,0.75,2,1
198,106.4,0.9,2,0
190,106.3,0.75,2,0
158,106.3,0.4,4,0
100,106.2,0.01,1,0
53,106.1,0.9,4,0
33,106.0,0.4,2,0
23,106.0,0.9,2,0
26,105.7,0.75,2,0
53,105.7,0.9,4,0
167,105.7,0.9,4,0
301,105.8,0.9,4,0
340,105.8,0.9,2,1
310,105.7,0.9,2,1
310,105.7,0.9,4,1
315,105.7,0.9,4,0
353,105.8,0.4,4,0
374,106.0,0.4,2,0
367,106.3,0.01,1,0
383,106.5,0.01,1,0
378,106.9,0.01,1,0
367,106.8,0.4,2,1
335,106.7,0.75,2,1
282,106.3,0.4,2,1
238,106.2,0.9,2,1
204,106.2,0.9,2,0
213,106.2,0.9,2,0
177,106.3,0.9,4,0
122,106.1,0.9,4,0
78,105.8,0.9,4,0
48,105.4,0.01,4,0
27,105.1,0.9,4,0
25,105.0,0.9,4,0
41,104.8,0.4,4,0
70,104.6,0.01,1,0
95,104.2,0.01,1,1
138,104.1,0.05,1,1
194,104.2,0.05,1,1
232,104.5,0.01,1,0
275,105.1,0.05,1,0
287,105.5,0.05,1,0
307,105.9,0.2,2,0
296,106.1,0.05,1,0
282,106.3,0.05,1,0
285,106.3,0.01,1,1
274,106.1,0.05,1,1
243,105.7,0.2,2,1
203,105.5,0.9,2,1
166,105.4,0.75,2,0
168,105.5,0.01,1,0
163,105.5,0.4,2,0
126,105.4,0.75,2,0
79,105.4,0.9,2,0
66,105.4,0.9,2,0
59,105.5,0.9,2,0
26,105.3,0.4,2,0
21,105.2,0.75,2,0
36,105.4,0.9,2,0
58,105.4,0.9,2,0
66,105.5,0.9,2,1
101,105.5,0.9,4,1
155,105.5,0.9,2,1
201,105.5,0.9,2,0
220,105.7,0.9,4,0
254,105.8,0.9,4,0
234,106.1,0.9,4,0
254,106.2,0.9,4,0
264,106.2,0.4,4,0
242,106.1,0.05,1,1
220,105.8,0.01,1,1
175,105.5,0.75,4,1
161,105.2,0.75,4,1
169,104.9,0.75,4,0
177,104.5,0.75,4,0
158,104.2,0.4,4,0
107,103.6,0.01,1,0
75,103.2,0.01,1,0
46,102.9,0.01,1,0
33,102.7,0.9,4,0
24,102.7,0.9,4,0
23,102.5,0.4,2,0
36,102.5,0.75,2,0
55,102.6,0.9,4,0
65,102.5,0.9,2,1
87,102.3,0.4,2,1
121,101.9,0.2,2,1
157,101.7,0.2,2,0
182,101.8,0.75,2,0
203,101.8,0.2,2,0
205,102.0,0.75,2,0
196,102.0,0.4,2,0
188,102.1,0.4,2,0
209,102.0,0.4,2,1
215,101.8,0.4,2,1
218,101.8,0.4,2,1
213,101.8,0.05,1,1
197,101.7,0.05,1,0
165,101.6,0.05,1,0
123,101.5,0.01,1,0
79,101.5,0.01,1,0
37,101.3,0.01,1,0
22,101.2,0.01,1,0
15,101.0,0.01,1,0
18,101.0,0.01,1,0
35,101.0,0.01,1,0
121,100.9,0.01,1,0
208,100.8,0.01,1,0
220,100.7,0.05,1,1
205,100.8,0.2,2,1
207,100.8,0.01,1,1
233,101.0,0.05,1,0
274,101.3,0.05,1,0
288,101.7,0.01,1,0
308,102.0,0.01,1,0
332,102.2,0.01,1,0
355,102.4,0.01,1,0
363,102.4,0.05,1,1
313,102.3,0.05,1,1
247,102.1,0.05,1,1
195,101.9,0.01,1,1
163,101.6,0.05,1,0
139,101.8,0.05,1,0
129,101.5,0.01,1,0
73,101.4,0.01,1,0
40,101.2,0.01,1,0
26,101.0,0.01,1,0
19,101.0,0.01,1,0
23,100.8,0.01,1,0
49,100.7,0.01,1,0
157,100.6,0.01,1,0
292,100.4,0.75,2,0
306,100.4,0.05,1,1
283,100.4,0.05,1,1
271,100.4,0.01,1,1
265,101.2,0.05,2,0
302,101.6,0.05,1,0
326,102.2,0.05,1,0
332,102.5,0.2,2,0
361,103.0,0.2,2,0
371,103.1,0.4,2,0
412,103.0,0.4,2,1
371,103.1,0.01,1,1
295,102.6,0.75,2,1
202,102.7,0.75,2,1
170,102.5,0.4,2,0
204,102.5,0.4,2,0
211,102.6,0.01,1,0
90,102.9,0.01,1,0
50,102.8,0.4,4,0
28,102.8,0.75,4,0
20,103.0,0.9,4,0
26,103.0,0.9,4,0
51,103.0,0.9,4,0
152,103.0,0.9,4,0
275,103.0,0.9,4,0
254,103.1,0.9,4,1
189,103.1,0.9,4,1
242,103.1,0.9,4,1
245,103.3,0.9,4,0
236,103.4,0.75,4,0
274,103.6,0.9,4,0
270,103.9,0.9,4,0
296,103.9,0.9,4,0
310,104.0,0.9,4,0
353,104.1,0.9,4,1
310,104.1,0.9,4,1
259,104.1,0.9,4,1
196,104.1,0.9,4,1
158,103.9,0.9,4,0
150,104.0,0.9,4,0
132,103.9,0.9,4,0
81,103.5,0.9,4,0
51,103.3,0.75,4,0
30,102.9,0.75,4,0
25,102.6,0.01,1,0
26,102.4,0.2,2,0
48,102.2,0.01,1,0
152,102.2,0.4,2,0
266,102.1,0.01,1,0
285,101.9,0.9,2,1
268,102.1,0.9,2,1
264,102.1,0.01,1,1
282,102.1,0.9,2,0
298,102.2,0.9,4,0
309,102.4,0.9,4,0
307,102.5,0.9,4,0
326,102.6,0.9,4,0
327,102.8,0.9,4,0
334,102.7,0.9,4,1
313,102.7,0.9,4,1
270,102.8,0.9,4,1
207,102.7,0.9,4,1
170,102.5,0.9,4,0
175,102.3,0.4,2,0
256,102.1,0.01,1,0
116,101.8,0.01,1,0
75,101.6,0.01,1,0
46,101.2,0.01,1,0
33,101.0,0.01,1,0
24,100.8,0.01,1,0
23,100.5,0.01,1,0
41,100.3,0.01,1,0
69,100.1,0.01,1,0
84,99.9,0.05,1,1
115,99.8,0.05,1,1
166,99.7,0.05,1,1
219,99.9,0.05,1,0
255,100.3,0.05,1,0
286,100.5,0.05,1,0
288,100.7,0.01,1,0
275,101.1,0.05,1,0
263,101.2,0.01,1,0
295,101.2,0.4,2,1
301,101.1,0.4,2,1
310,100.8,0.01,1,1
232,100.8,0.4,2,1
178,100.8,0.4,2,0
156,101.0,0.75,2,0
162,101.0,0.01,1,0
184,101.1,0.01,1,0
69,101.0,0.01,1,0
49,101.0,0.01,1,0
36,100.9,0.01,1,0
21,100.7,0.01,1,0
20,100.6,0.01,1,0
31,100.4,0.01,1,0
55,100.1,0.01,1,0
66,99.7,0.05,1,1
91,99.5,0.05,1,1
164,99.4,0.01,1,1
241,99.6,0.05,1,0
234,99.8,0.01,1,0
236,100.3,0.05,1,0
221,100.7,0.05,1,0
234,101.0,0.01,1,0
250,101.2,0.01,1,0
261,101.4,0.01,1,1
241,101.3,0.01,1,1
230,100.9,0.05,1,1
206,100.6,0.01,1,1
188,100.6,0.05,1,0
171,100.5,0.05,1,0
140,100.5,0.01,1,0
109,100.4,0.01,1,0
102,100.4,0.01,1,0
97,100.3,0.01,1,0
64,100.3,0.01,1,0
40,100.2,0.01,1,0
26,100.1,0.01,1,0
30,100.0,0.01,1,0
47,100.0,0.01,1,0
46,99.9,0.01,1,1
56,99.8,0.05,1,1
77,99.8,0.01,1,1
119,100.3,0.01,1,0
166,100.8,0.01,1,0
200,101.3,0.01,1,0
205,101.7,0.01,1,0
221,102.2,0.05,1,0
234,102.4,0.01,1,0
226,102.5,0.05,1,1
211,102.3,0.01,1,1
199,101.9,0.05,1,1
151,101.7,0.01,1,1
119,101.4,0.05,1,0
107,101.2,0.01,1,0
83,101.1,0.01,1,0
57,100.9,0.01,1,0
33,101.0,0.01,1,0
19,101.0,0.01,2,0
14,100.9,0.01,1,0
21,100.9,0.01,1,0
50,100.9,0.01,1,0
175,100.8,0.01,1,0
330,100.7,0.01,1,0
391,100.6,0.05,1,1
337,100.6,0.01,1,1
288,100.7,0.01,1,1
279,101.4,0.01,1,0
287,102.4,0.75,2,0
305,103.2,0.75,2,0
312,104.1,0.9,2,0
323,104.4,0.9,2,0
359,104.5,0.01,1,0
386,104.6,0.9,4,1
356,104.6,0.9,4,1
249,104.6,0.9,4,1
183,104.8,0.9,4,1
141,104.9,0.9,4,0
195,105.0,0.9,4,0
191,104.8,0.9,4,0
77,104.7,0.9,4,0
41,104.4,0.9,4,0
24,104.1,0.9,2,0
19,103.9,0.9,2,0
25,103.4,0.4,2,0
56,103.3,0.01,1,0
188,102.9,0.01,1,0
359,102.7,0.01,1,0
413,102.5,0.4,2,1
371,102.4,0.05,1,1
353,102.3,0.01,1,1
281,102.6,0.05,1,0
297,102.6,0.4,2,0
316,103.0,0.4,2,0
315,103.2,0.4,2,0
342,103.3,0.2,2,0
384,103.4,0.05,1,0
434,103.4,0.05,1,1
409,103.0,0.05,1,1
299,102.6,0.05,1,1
216,102.5,0.05,1,1
159,102.2,0.05,1,0
145,102.0,0.05,1,0
104,101.8,0.01,1,0
68,101.8,0.01,1,0
36,101.5,0.01,1,0
24,101.7,0.9,2,0
17,101.9,0.9,2,0
22,101.9,0.4,2,0
57,101.7,0.4,2,0
189,101.5,0.01,1,0
366,101.3,0.01,1,0
441,101.5,0.4,2,1
308,101.3,0.9,2,1
336,101.7,0.9,2,1
293,101.9,0.75,2,0
305,102.0,0.9,2,0
325,102.3,0.4,2,0
320,102.6,0.4,2,0
350,102.8,0.4,2,0
374,102.9,0.4,2,0
443,103.0,0.4,2,1
412,102.8,0.4,2,1
301,102.5,0.4,2,1
211,102.4,0.2,2,1
182,101.9,0.05,1,0
270,101.7,0.05,1,0
166,101.3,0.01,1,0
81,101.1,0.01,1,0
43,100.9,0.01,1,0
26,100.6,0.01,1,0
21,100.7,0.01,1,0
23,100.6,0.01,1,0
56,100.3,0.01,1,0
181,100.5,0.01,1,0
344,100.5,0.01,1,0
406,100.4,0.05,1,1
326,100.2,0.05,1,1
323,100.3,0.01,2,1
294,100.9,0.05,1,0
314,101.3,0.05,1,0
343,101.7,0.4,2,0
341,102.2,0.4,2,0
365,102.5,0.01,1,0
403,102.7,0.4,2,0
447,102.7,0.01,1,1
425,102.5,0.4,2,1
317,102.2,0.4,2,1
251,101.8,0.4,2,1
198,101.3,0.01,1,0
193,100.9,0.05,1,0
205,100.6,0.01,1,0
124,100.4,0.01,1,0
69,100.2,0.01,1,0
46,99.9,0.01,2,0
33,99.9,0.01,2,0
22,99.8,0.01,1,0
26,99.7,0.01,1,0
48,99.7,0.01,1,0
78,99.7,0.01,1,0
119,99.7,0.05,1,1
171,99.9,0.05,2,1
209,100.0,0.01,2,1
247,101.0,0.2,2,0
281,102.2,0.2,2,0
309,103.0,0.2,2,0
309,103.6,0.01,1,0
334,103.9,0.9,2,0
310,104.1,0.75,2,0
308,104.2,0.4,2,1
312,104.2,0.01,1,1
261,104.2,0.9,2,1
218,104.1,0.9,2,1
176,104.3,0.9,2,0
169,104.3,0.9,2,0
192,104.4,0.75,2,0
143,104.5,0.9,4,0
72,104.6,0.75,4,0
45,104.8,0.75,4,0
37,104.8,0.9,2,0
21,105.0,0.4,2,0
18,105.0,0.4,2,0
30,105.1,0.4,2,0
53,105.1,0.75,2,0
70,105.3,0.9,2,1
116,105.4,0.75,2,1
173,105.6,0.01,1,1
224,105.8,0.75,2,0
252,106.2,0.01,1,0
280,106.7,0.75,2,0
279,107.0,0.75,2,0
303,107.2,0.75,2,0
280,107.3,0.75,2,0
278,107.5,0.4,2,1
282,107.5,0.75,2,1
233,107.3,0.75,2,1
191,107.3,0.75,2,1
155,107.4,0.75,2,0
124,107.7,0.75,2,0
98,107.8,0.4,2,0
74,107.9,0.75,2,0
31,107.8,0.4,2,0
20,107.5,0.01,1,0
15,107.1,0.01,1,0
25,107.1,0.01,2,0
56,107.1,0.01,2,0
193,107.1,0.01,1,0
356,106.9,0.01,1,0
415,106.9,0.05,1,1
395,106.8,0.01,1,1
325,106.7,0.4,2,1
284,107.1,0.01,1,0
297,107.8,0.75,2,0
310,107.9,0.01,1,0
329,108.4,0.2,2,0
335,108.6,0.01,1,0
371,108.8,0.4,2,0
444,108.9,0.4,2,1
394,108.5,0.4,2,1
305,107.8,0.4,2,1
195,107.1,0.2,2,1
166,106.8,0.4,2,0
143,106.7,0.01,1,0
102,106.6,0.01,1,0
65,106.5,0.01,1,0
38,106.7,0.01,1,0
23,106.6,0.75,2,0
16,106.9,0.75,2,0
23,107.2,0.4,2,0
57,107.4,0.4,2,0
204,107.6,0.9,2,0
390,107.8,0.75,2,0
428,107.9,0.4,2,1
410,108.0,0.75,2,1
352,108.1,0.9,2,1
299,108.4,0.75,2,0
307,108.7,0.4,2,0
346,109.1,0.4,2,0
329,109.4,0.4,2,0
348,109.8,0.4,2,0
384,109.9,0.75,2,0
450,109.8,0.75,2,1
419,109.7,0.75,2,1
303,109.4,0.75,2,1
206,109.2,0.75,2,1
179,109.1,0.75,2,0
201,109.0,0.75,2,0
240,109.0,0.01,1,0
77,108.9,0.01,1,0
40,108.7,0.01,1,0
22,108.6,0.01,1,0
19,108.5,0.01,1,0
23,108.4,0.9,2,0
61,108.5,0.01,2,0
202,108.6,0.01,2,0
386,108.6,0.4,2,0
428,108.6,0.9,2,1
401,108.7,0.9,2,1
353,108.7,0.9,2,1
313,108.7,0.9,2,0
318,108.8,0.9,2,0
337,108.9,0.9,2,0
338,108.9,0.9,2,0
365,109.0,0.75,2,0
390,109.0,0.9,2,0
453,108.9,0.9,2,1
421,109.0,0.9,2,1
310,108.8,0.9,2,1
205,108.8,0.9,2,1
181,108.8,0.9,2,0
161,108.8,0.9,2,0
110,108.7,0.9,2,0
77,108.7,0.9,2,0
39,108.7,0.9,2,0
24,108.6,0.9,2,0
20,108.4,0.9,2,0
27,107.9,0.9,2,0
59,107.2,0.9,2,0
197,106.7,0.9,2,0
334,106.3,0.9,2,0
316,105.4,0.9,4,1
307,105.1,0.9,4,1
276,104.6,0.9,4,1
244,104.3,0.9,4,0
242,104.3,0.9,4,0
246,104.1,0.9,4,0
226,104.0,0.9,4,0
244,103.9,0.9,4,0
280,103.8,0.9,4,0
293,103.8,0.9,4,1
287,103.8,0.9,4,1
215,103.9,0.75,4,1
170,103.8,0.4,2,1
155,103.7,0.05,1,0
143,103.4,0.05,1,0
100,103.3,0.01,1,0
65,102.8,0.01,1,0
39,102.4,0.01,1,0
23,102.2,0.01,1,0
19,101.8,0.01,1,0
24,101.4,0.01,1,0
57,101.2,0.01,1,0
187,101.0,0.01,1,0
329,100.8,0.01,1,0
379,100.6,0.05,1,1
291,100.4,0.05,1,1
314,100.4,0.05,1,1
274,100.7,0.05,1,0
305,101.1,0.05,1,0
341,101.7,0.05,1,0
338,102.2,0.05,1,0
349,102.5,0.05,1,0
382,102.7,0.05,1,0
401,102.9,0.01,1,1
397,102.7,0.01,1,1
321,102.4,0.05,1,1
230,102.2,0.05,1,1
185,101.8,0.05,1,0
177,101.8,0.05,1,0
168,101.4,0.01,1,0
114,101.5,0.01,1,0
71,101.5,0.01,1,0
41,101.4,0.01,1,0
32,101.2,0.01,1,0
25,101.0,0.01,1,0
27,100.7,0.01,1,0
44,100.5,0.01,1,0
81,100.5,0.01,1,0
118,100.2,0.05,1,1
177,100.1,0.05,1,1
239,100.2,0.05,1,1
269,100.7,0.05,1,0
285,101.2,0.01,1,0
301,102.0,0.05,1,0
316,102.3,0.01,1,0
289,102.6,0.01,1,0
271,102.8,0.01,1,0
247,102.9,0.05,1,1
232,102.8,0.05,1,1
216,102.3,0.05,1,1
239,101.6,0.05,1,1
236,101.3,0.01,1,0
279,101.0,0.05,1,0
205,100.8,0.01,1,0
129,100.5,0.01,1,0
83,100.5,0.01,1,0
52,100.6,0.01,1,0
34,100.7,0.01,1,0
21,100.8,0.01,1,0
19,100.9,0.01,1,0
33,100.7,0.01,1,0
50,101.0,0.4,2,0
89,101.6,0.9,2,1
129,102.2,0.9,2,1
176,102.6,0.9,4,1
229,103.0,0.9,4,0
259,103.6,0.9,4,0
287,104.0,0.9,4,0
314,104.4,0.9,4,0
266,104.6,0.9,4,0
232,104.8,0.9,4,0
190,104.8,0.9,4,1
162,105.0,0.9,4,1
133,105.1,0.9,4,1
124,105.3,0.9,4,1
152,105.3,0.9,4,0
155,105.1,0.9,4,0
157,105.0,0.9,4,0
67,104.7,0.9,4,0
41,104.7,0.9,4,0
23,104.5,0.9,4,0
18,104.2,0.9,4,0
24,104.1,0.9,4,0
53,103.9,0.9,4,0
150,103.6,0.9,4,0
250,103.4,0.9,4,0
251,103.3,0.9,4,1
222,103.1,0.9,4,1
234,102.9,0.9,4,1
227,102.9,0.9,2,0
250,103.0,0.75,2,0
273,103.1,0.75,4,0
289,103.2,0.9,4,0
305,103.4,0.9,2,0
303,103.4,0.75,4,0
330,103.3,0.75,4,1
305,103.2,0.75,4,1
242,103.1,0.9,4,1
179,103.1,0.9,4,1
148,102.9,0.9,4,0
136,102.9,0.9,4,0
98,102.8,0.4,4,0
61,102.8,0.75,4,0
34,102.7,0.4,4,0
22,102.7,0.01,4,0
18,102.6,0.01,1,0
24,102.4,0.01,4,0
60,102.3,0.2,4,0
195,102.4,0.75,4,0
361,102.5,0.9,4,0
382,102.4,0.9,4,1
348,102.4,0.75,4,1
346,102.4,0.05,4,1
295,102.4,0.9,4,0
298,102.7,0.2,4,0
316,102.9,0.01,1,0
316,103.2,0.01,1,0
318,103.4,0.05,1,0
373,103.6,0.05,1,0
425,103.6,0.01,1,1
399,103.5,0.05,1,1
279,103.0,0.05,1,1
201,102.7,0.05,1,1
177,102.5,0.05,1,0
160,102.4,0.01,1,0
105,102.4,0.01,1,0
67,102.2,0.01,1,0
34,102.2,0.01,1,0
21,102.1,0.01,1,0
17,102.1,0.01,1,0
24,102.1,0.01,1,0
61,102.2,0.01,1,0
196,102.3,0.01,1,0
368,102.5,0.01,1,0
390,102.7,0.01,1,1
367,102.9,0.4,2,1
333,103.3,0.4,2,1
303,104.1,0.75,2,0
309,104.8,0.01,1,0
320,105.5,0.01,1,0
338,106.0,0.2,2,0
354,106.4,0.01,1,0
225,106.9,0.01,1,0
363,107.2,0.05,1,1
390,107.0,0.05,1,1
289,107.0,0.05,1,1
212,107.0,0.05,1,1
191,107.0,0.05,1,0
156,107.1,0.05,1,0
117,107.0,0.01,1,0
178,106.8,0.01,1,0
52,106.8,0.01,1,0
24,106.6,0.01,1,0
25,106.5,0.01,1,0
61,106.3,0.01,1,0
203,106.5,0.01,1,0
369,106.6,0.01,1,0
402,106.5,0.01,1,1
395,106.3,0.4,2,1
353,106.3,0.2,2,1
308,106.9,0.05,1,0
323,107.9,0.05,1,0
335,108.6,0.05,1,0
335,109.0,0.01,1,0
347,109.4,0.75,2,0
401,109.6,0.75,2,0
448,109.5,0.75,2,1
415,109.1,0.75,2,1
309,108.6,0.75,2,1
226,108.1,0.9,2,1
213,107.8,0.9,2,0
189,107.8,0.9,2,0
123,107.8,0.01,1,0
82,107.6,0.01,2,0
40,107.6,0.01,2,0
23,107.7,0.01,2,0
19,107.6,0.01,2,0
26,107.7,0.01,2,0
61,107.6,0.01,1,0
192,107.7,0.01,2,0
367,107.7,0.01,2,0
433,107.7,0.9,2,1
390,107.7,0.9,2,1
340,107.8,0.01,1,1
307,108.1,0.9,2,0
339,108.5,0.9,2,0
358,108.8,0.9,2,0
350,109.2,0.75,2,0
364,109.6,0.75,2,0
399,109.8,0.75,2,0
433,109.9,0.4,2,1
389,109.7,0.4,2,1
309,109.3,0.75,2,1
241,108.8,0.75,2,1
212,108.9,0.75,2,0
231,108.9,0.75,2,0
194,109.0,0.01,1,0
130,108.8,0.01,1,0
81,108.4,0.01,1,0
52,108.4,0.01,1,0
36,107.8,0.01,2,0
25,107.3,0.01,2,0
27,106.8,0.01,2,0
48,106.7,0.01,2,0
90,106.5,0.01,2,0
130,106.8,0.75,2,1
195,106.8,0.75,2,1
232,107.2,0.75,2,1
277,107.6,0.4,2,0
304,108.3,0.75,2,0
336,108.8,0.9,2,0
322,109.0,0.75,2,0
342,109.2,0.75,2,0
330,109.5,0.75,2,0
327,109.5,0.9,2,1
327,109.5,0.9,2,1
311,109.1,0.01,1,1
268,108.8,0.01,1,1
240,108.6,0.75,2,0
257,108.5,0.75,2,0
248,108.4,0.01,1,0
235,108.5,0.4,2,0
126,108.5,0.01,1,0
86,108.4,0.4,2,0
54,108.3,0.4,2,0
25,108.4,0.4,2,0
30,108.4,0.01,2,0
40,108.2,0.4,2,0
73,108.1,0.01,2,0
92,108.2,0.9,2,1
141,108.3,0.75,2,1
193,108.3,0.75,2,1
230,108.5,0.75,2,0
253,108.8,0.75,2,0
292,108.9,0.9,2,0
302,109.0,0.9,2,0
307,109.1,0.9,2,0
293,109.0,0.9,2,0
291,109.0,0.9,2,1
260,109.0,0.9,2,1
165,108.9,0.9,2,1
137,108.9,0.9,2,1
176,108.8,0.9,2,0
167,108.8,0.9,2,0
102,108.7,0.4,2,0
58,108.7,0.4,2,0
33,108.7,0.4,2,0
23,108.6,0.01,1,0
17,108.5,0.01,1,0
22,108.4,0.4,2,0
62,108.3,0.75,2,0
192,108.3,0.9,4,0
351,108.2,0.9,4,0
361,108.2,0.9,4,1
304,108.1,0.9,4,1
261,108.0,0.9,4,1
230,108.0,0.9,4,0
223,107.9,0.9,4,0
216,107.8,0.9,4,0
211,107.8,0.9,4,0
195,107.8,0.9,4,0
146,107.7,0.9,4,0
102,107.5,0.9,4,1
95,107.5,0.9,4,1
75,107.3,0.9,4,1
89,107.4,0.9,4,1
61,107.4,0.9,4,0
86,107.3,0.9,4,0
112,107.4,0.9,4,0
39,107.3,0.9,4,0
31,107.2,0.9,4,0
17,107.0,0.9,4,0
14,107.0,0.9,4,0
19,106.5,0.2,2,0
48,106.1,0.01,1,0
138,105.9,0.01,1,0
252,105.8,0.75,2,0
260,105.7,0.9,2,1
220,105.7,0.9,2,1
229,105.6,0.75,2,1
222,105.6,0.4,2,0
227,105.8,0.4,2,0
241,106.0,0.01,1,0
252,106.4,0.4,2,0
275,106.7,0.01,1,0
294,107.0,0.4,2,0
348,107.2,0.01,1,1
319,106.9,0.4,2,1
238,106.4,0.4,2,1
182,105.8,0.75,2,1
157,105.5,0.75,2,0
149,105.3,0.01,1,0
97,105.4,0.01,1,0
67,105.3,0.01,1,0
35,105.1,0.01,1,0
24,104.8,0.01,1,0
16,104.5,0.01,2,0
26,104.1,0.01,1,0
61,104.0,0.75,2,0
200,104.1,0.9,2,0
374,104.2,0.9,2,0
403,104.8,0.9,2,1
386,105.2,0.9,4,1
354,105.4,0.9,2,1
299,105.7,0.9,2,0
310,106.2,0.9,2,0
323,106.5,0.9,2,0
321,106.7,0.75,2,0
335,106.8,0.9,2,0
383,106.9,0.9,2,0
439,107.0,0.9,2,1
401,107.0,0.9,2,1
293,107.0,0.9,2,1
213,106.9,0.9,2,1
187,106.8,0.9,2,0
176,106.8,0.9,2,0
155,106.8,0.9,2,0
74,106.8,0.9,2,0
40,106.7,0.9,2,0
24,106.8,0.9,2,0
18,106.8,0.9,2,0
27,106.8,0.9,2,0
64,106.8,0.9,2,0
201,106.8,0.9,2,0
378,106.8,0.9,2,0
392,106.8,0.9,2,1
386,106.8,0.9,2,1
356,106.9,0.9,2,1
311,106.9,0.9,2,0
311,107.0,0.9,4,0
319,107.1,0.9,4,0
334,107.1,0.9,2,0
354,107.1,0.9,2,0
393,107.1,0.9,4,0
458,107.1,0.9,2,1
404,107.1,0.9,2,1
306,107.1,0.9,2,1
250,107.1,0.9,2,1
207,107.2,0.9,2,0
193,107.3,0.75,2,0
141,107.4,0.75,2,0
84,107.4,0.4,2,0
61,107.4,0.01,2,0
38,107.5,0.01,2,0
29,107.5,0.01,2,0
33,107.6,0.01,2,0
68,107.9,0.01,1,0
194,108.5,0.01,1,0
356,108.4,0.01,1,0
416,108.8,0.4,2,1
409,109.1,0.75,2,1
339,109.4,0.01,1,1
322,109.7,0.01,1,0
345,110.1,0.2,2,0
371,110.4,0.2,2,0
370,110.4,0.2,2,0
375,110.4,0.2,2,0
399,110.3,0.75,2,0
451,110.2,0.01,1,1
400,110.0,0.75,2,1
330,109.6,0.75,2,1
250,109.3,0.01,1,1
238,109.1,0.75,2,0
221,108.5,0.9,2,0
181,108.5,0.9,2,0
126,108.5,0.9,2,0
77,108.6,0.9,2,0
46,108.4,0.9,2,0
33,108.0,0.4,2,0
26,107.6,0.4,2,0
31,107.4,0.01,1,0
52,107.2,0.01,1,0
95,107.0,0.01,1,0
148,106.7,0.05,1,1
196,106.6,0.05,1,1
249,106.6,0.05,1,1
297,106.9,0.01,1,0
336,107.4,0.2,2,0
367,107.7,0.01,1,0
364,107.9,0.75,2,0
352,108.0,0.9,2,0
371,107.9,0.4,2,0
375,108.0,0.05,1,1
356,107.8,0.05,1,1
347,107.3,0.01,1,1
281,107.0,0.05,1,1
246,106.6,0.05,1,0
230,106.3,0.05,1,0
211,106.0,0.01,1,0
140,105.7,0.9,2,0
